,QQQ_Alpha_2,DBC_Alpha_15,DBC_Alpha_16,USO_Alpha_15,GLD_Alpha_4,DBC_Alpha_17,DBC_Alpha_13,USO_Alpha_17,DBC_Alpha_14,QQQ_Alpha_5,USO_Alpha_16,SPY_Alpha_6,EEM_Alpha_7,QQQ_Alpha_4,GLD_Alpha_3,TLT_Alpha_7,TLT_Alpha_4,GLD_Alpha_15,GLD_Alpha_16,DBC_Alpha_1,USO_Alpha_12,USO_Alpha_14,TLT_Alpha_6,GLD_Alpha_5,IWM_Alpha_7,TLT_Alpha_8,USO_Alpha_2,SPY_Alpha_2,SPY_Alpha_4,QQQ_Alpha_6,GLD_Alpha_14,DBC_Alpha_12,VNQ_Alpha_10,VNQ_Alpha_9,TLT_Alpha_3,QQQ_Alpha_7,VNQ_Alpha_11,GLD_Alpha_17,USO_Alpha_13,TLT_Alpha_2,EEM_Alpha_8,SPY_Alpha_3,GLD_Alpha_13,DBC_Alpha_4,EEM_Alpha_6,EEM_Alpha_9,SPY_Alpha_5,DBC_Alpha_3,EFA_Alpha_9,TLT_Alpha_9,TLT_Alpha_11,EFA_Alpha_6,QQQ_Alpha_3,DBC_Alpha_5,GLD_Alpha_0,USO_Alpha_5,IWM_Alpha_8,TLT_Alpha_17,QQQ_Alpha_17,IWM_Alpha_6,SPY_Alpha_1,IWM_Alpha_16,IWM_Alpha_15,GLD_Alpha_12,IWM_Alpha_9,GLD_Alpha_8,TLT_Alpha_5,VNQ_Alpha_12,GLD_Alpha_1,DBC_Alpha_2,VNQ_Alpha_13,VNQ_Alpha_7,DBC_Alpha_0,SPY_Alpha_16,EEM_Alpha_11,VNQ_Alpha_14,EFA_Alpha_8,EFA_Alpha_0,EFA_Alpha_10,SPY_Alpha_8,IWM_Alpha_10,IWM_Alpha_13,SPY_Alpha_15,IWM_Alpha_14,QQQ_Alpha_14,USO_Alpha_0,VNQ_Alpha_17,SPY_Alpha_14,IWM_Alpha_17,SPY_Alpha_9,SPY_Alpha_17,EEM_Alpha_17,SPY_Alpha_7,QQQ_Alpha_16,EEM_Alpha_5,IWM_Alpha_1,GLD_Alpha_6,USO_Alpha_3,EFA_Alpha_11,USO_Alpha_1
IWM_Alpha_9,-0.4915305845251276,-0.1651939840238751,-0.14027055484355547,-0.12305593289809473,-0.00496030421440183,-0.13479795419881407,-0.11951937836143346,-0.12563792759817752,-0.13640000329076182,-0.05552711474395204,-0.12697280916429807,0.272683016440861,0.28431102483948867,-0.23958066795479416,-0.01061263793570859,0.0822715354297279,-0.107438355443862,-0.026452497826374214,-0.025688409868622416,-0.1491343222595981,-0.09010156844353083,-0.10955018577615669,0.059977468197087255,-0.020493020888864743,0.44254123268498674,0.13052827908370523,-0.15623131766557313,-0.5920357612499045,-0.3261443836182657,0.220047289603332,-0.0266508454587722,-0.09788313990517267,0.39900075420464093,0.45727074442902493,-0.13919289559350798,0.3146885997187922,0.32060797471043806,-0.0242464541199684,-0.11622485317718789,-0.17083683464496882,0.3674523353996851,-0.5700616839202487,-0.01997921668134817,-0.10045189903170126,0.22395627359583442,0.4496948944443037,-0.2196594255718236,-0.15085677040612,0.5494730255267664,0.14340733083225413,0.08639702571274606,0.19938309096840995,-0.4726433195937133,-0.04093825251050137,-0.02477491972788844,-0.06691222960940897,0.6482712682299624,-0.13478951336162517,-0.20137588652272545,0.31034371986841364,-0.4651600227789969,-0.3870131533716869,-0.4297401820829287,-0.01921562755412638,1.0,0.040328517768608504,-0.06150980490042309,-0.23735667787569178,-0.07355729796575132,-0.15592760382144938,-0.2661738222089997,0.3330600359859926,-0.13786793201818323,-0.304416049456476,0.3540845248689423,-0.29356361659732105,0.41719344176182355,-0.2659871272419672,0.4756578438420672,0.55250717987209,0.7274038303186343,-0.4223276832295835,-0.34446360592179487,-0.4878575989890862,-0.30331559659773843,-0.1576671198727551,-0.24347923297975155,-0.35511799895453416,-0.3308188571446924,0.6898679475706734,-0.26017391119245664,-0.24829483214423348,0.37519813252879747,-0.2451008202235077,-0.2682833790325472,-0.5076770965057036,0.02418009439566301,-0.1617132374654423,0.3850291827828969,-0.15704574424011225
GLD_Alpha_8,-0.0567777692499137,-0.09530922705017457,-0.09272425580036968,-0.026757281366770316,-0.3534528071178669,-0.05565025051092679,-0.0920986665659034,-0.01098670050914433,-0.11237698197746587,-0.012808202641159117,-0.01194753120599749,0.018376053481413145,0.049821927200553395,-0.05942530974348315,-0.43896386088497447,0.07242286538018196,-0.04237900987638131,-0.455929307389661,-0.41480762953026357,-0.1181766622604328,-0.015020823921752151,-0.035960200571731,0.048120184502919924,-0.25032027208186347,0.011867087965629056,0.08516757612521211,-0.06645732295074096,-0.05295719612445993,-0.041882158107354295,0.019031688595179914,-0.545699893322624,-0.07304069280477613,0.04234509869946874,0.05266696290140998,-0.05406052347036461,0.02362228958356524,0.025979357993259244,-0.38342091969675557,-0.03635132258601728,-0.08307176966902716,0.0904686394130154,-0.03928714726608142,-0.57656603328203,-0.07360945264896453,0.04331522812340058,0.11769949236501163,0.018168295032597963,-0.09912100107806,0.09383433762210676,0.08813657185689824,0.058069743415137626,0.03733210922886189,-0.0430921602278335,-0.0250312084181557,-0.5833663352875548,-0.02679741035800868,0.014136293732771532,-0.046701994983497336,-0.041093779819002446,0.0007050643572193653,-0.023972883921705775,-0.019015851794799993,-0.024047703254288753,-0.5118990173917825,0.040328517768608504,1.0,-0.06983725211707638,-0.010544612603149865,-0.7223874613546177,-0.11130177154503254,-0.0073169341898303005,0.022293214892737275,-0.0824019350367836,-0.053885783566009544,0.051639887203207564,-0.006048857894243567,0.06759344004828931,-0.06240449155183613,0.06994168502609673,0.03264444879333924,0.041915064770715584,-0.02321345775247235,-0.05533568344373804,-0.03904970579364048,-0.06405956634696404,-0.009014852872742339,0.020147296636631805,-0.06021289838891715,-0.0015162997784543583,0.0389464503986701,-0.04088604598428427,-0.07560716066253506,0.014954905969047078,-0.02511693225097793,-0.04179006846306579,-0.027211927491630185,0.4953030873301089,-0.05891976131881937,0.03987263239302954,-0.053235717326242354
TLT_Alpha_5,0.07971997344712901,0.004976905626697482,0.012331367497339873,0.01306930077879348,0.08635879448668964,0.011170247986931215,0.014825792974544666,0.0058666196630737895,0.01259720537954205,-0.0830518526380892,0.007132371009635664,-0.08075034458032404,-0.07704506874158239,-0.029381829405974915,0.09472777222312148,-0.10893915903807981,0.4738348341477457,0.054774545777027485,0.045307057450329355,0.06546666211850821,0.013945279269220241,0.01899081451593408,-0.08201521832880511,0.1086973296180947,-0.03618549334273261,-0.1560989154085051,0.06621940235012676,0.0723303722684341,0.0613698193100091,-0.10193540748676924,0.03786873639661325,0.01529447214150289,-0.13290738939085744,-0.11029373770118372,0.3221360214580046,-0.08804101935149773,-0.13390487113719318,0.0559073732707142,0.020115464872206276,0.19442683240987116,-0.07545325741270315,0.062002272506998996,0.03329281047843079,0.07187162534170972,-0.05987022939186981,-0.07584556608635926,-0.0035864742709568725,0.05103831116122601,-0.06119995826185105,-0.26826790471281237,-0.599500916861594,-0.049076782145975724,0.05578971258167102,0.08823912985625317,0.0131842613227377,0.13965543399654937,-0.05217241149134496,0.33519310958897197,-0.0011608618734416526,-0.06049651633977657,0.07742117797027584,0.08525682308695326,0.07841907782524665,0.020679014909771108,-0.06150980490042309,-0.06983725211707638,1.0,0.06907518848532822,0.048853454058783385,0.028651069598936138,0.08293421901501422,-0.07535485909222986,0.044083023623280766,0.08798749230592541,-0.12945639930364736,0.1030569513619646,-0.054175442329058854,0.03311155652420136,-0.11780906995610352,-0.09126009033793689,-0.07517505262490365,0.08031078706669603,0.0765062907604987,0.07657008754154343,0.06627850154078146,0.043235664652504585,0.08106796909487826,0.07116035144416118,0.08408951692610277,-0.07272467601305588,0.06954971928661714,0.09776103999876853,-0.08311796898979473,0.037339969394744696,0.12145889159743815,0.043770312412587525,-0.014721311927130587,0.06955448689104367,-0.15975961048406528,0.04225307850857859
VNQ_Alpha_12,0.1765656668505698,0.08655634367245507,0.06634968799410314,0.07038358036935984,-0.0306084451921768,0.05513188184699712,0.08206546162137747,0.06460548661862661,0.08969061095373498,0.018386666049004012,0.06408524309369354,-0.43807048755556566,-0.26682295645188797,0.06256655223767636,-0.009581965249908182,-0.10537968314053589,0.06386663882740766,0.016999721630007465,0.009107367781506072,0.05949971129230649,0.07276203399715647,0.06928738846741639,-0.12215218000029815,-0.043221535532672384,-0.3934542755562423,-0.11341601478273343,0.05844942177943117,0.230194649040343,0.16161059456578075,-0.3259045237264835,0.003719189510311209,0.08359029115742084,-0.29069322599487474,-0.3528735100969985,0.07582170759884722,-0.30099208211000283,-0.24348536594351455,0.006756172134382397,0.06816202738207185,0.08755240171689299,-0.21671361587192628,0.19731083726763,-0.004875837908071249,0.027581391273759366,-0.2935467614051583,-0.17708130417341417,0.1107784802986205,0.05620282338979621,-0.20398694164129344,-0.08946165926747814,-0.058938063037079484,-0.37107126588924766,0.13371598491530481,0.02957288432850795,0.040785639215443495,0.06442308689054188,-0.3317415640308629,0.08240105116387553,0.14759058424691784,-0.4441756020289158,0.2749288383901007,0.3911089720094045,0.42243090225603086,0.020207927005649957,-0.23735667787569178,-0.010544612603149865,0.06907518848532822,1.0,0.020812218685760185,0.06416854939757509,0.8634808536009027,-0.6538302755195164,0.09704302696595424,0.3564950981200484,-0.13144345243079086,0.7542923690279817,-0.2802310720149603,0.3455164291319168,-0.1591512260172602,-0.3311060163601495,-0.19744132991095448,0.48222366740911327,0.39662480083584767,0.45690815843600213,0.2834992131228412,0.10089567164558917,0.4836344471235106,0.4281971804802627,0.37236966271661154,-0.24893615451067636,0.30730046360660845,0.2861713121903469,-0.40669690432532696,0.2371990902809395,0.12245234195085465,0.28661728615212967,-0.027119635803317166,0.0811589143978821,-0.15070618329039404,0.07087146518619776
GLD_Alpha_1,0.0852714773913227,0.0890926847550846,0.09847512998809461,0.03448142091226633,0.2917880347860667,0.06669261471078157,0.09090860580553521,0.017405110719156555,0.09788214139090057,-0.010288696610233992,0.025991694560239715,-0.04326569637281,-0.08817059741068607,0.03336665737922698,0.35544358693208816,-0.07182861916150322,0.021465729825580666,0.45582766576988293,0.4147089767367976,0.14840391682257933,0.018226878787690304,0.043614064625690355,-0.05821995805181361,0.22114479070493948,-0.04691493639613351,-0.08631867010622488,0.05891695902143584,0.10138466383601422,0.0405874841531663,-0.04140562818634223,0.5456119600389414,0.05280707277460606,-0.03968165045529638,-0.06515060338213727,0.02810488865021622,-0.06343589594182991,-0.03282837513889864,0.38335443563039234,0.03960256104614616,0.060184238100989045,-0.1478552488266187,0.06887785305474071,0.6135606158308956,0.08779406649257673,-0.06191615409428254,-0.13600773415430623,0.0020835571415370848,0.1209852618319648,-0.1332832622658774,-0.061706265028684606,-0.028570642016300288,-0.05088596558447433,0.06303068537873362,0.0406418429321333,0.511421187143772,0.026455293847079134,-0.05942220486170784,0.04508234990097581,0.04773017686245659,-0.0338752546331099,0.06750964763872586,0.06341464682434807,0.06650359677173963,0.4377526654072889,-0.07355729796575132,-0.7223874613546177,0.048853454058783385,0.020812218685760185,1.0,0.1189252390110908,0.03504513415457752,-0.03146455427045624,0.09031471783447588,0.06250675219451887,-0.06897547306874613,0.041834102206147174,-0.10132069628961278,0.07725880746272526,-0.08861680108356816,-0.07601907144770029,-0.06058554558915862,0.06193144812669718,0.07130596796279828,0.07130887624525373,0.0674374652864011,0.023133444948205496,0.023991321292853238,0.08205778511985486,0.042874356957734505,-0.07647785329753552,0.04664352228362515,0.07267772654148572,-0.05145810731902409,0.02671765575294743,0.06562722170504463,0.06805961459971628,-0.4024789076980376,0.06521185725273437,-0.05567700282188153,0.057032612306281844
DBC_Alpha_2,0.13209150791435198,0.4331689201430697,0.3841108717274658,0.2788883894441521,0.09744080364744087,0.3439284646842539,0.39421095025658615,0.20375062706462402,0.5105319721818848,-0.03556314110244712,0.23114417475644952,-0.1138079859940129,-0.16227922977976153,0.018174557329691986,0.07555860758865109,-0.053185215013498724,0.03433703096624765,0.08677375463604878,0.09566724184738762,0.5057302795641174,0.1970813579945883,0.3250567501586246,-0.027603716987576517,0.0750540037918056,-0.14084428572619231,-0.04413406947165424,0.5985722802894777,0.18403552363747872,0.058149280287622174,-0.10866402422650479,0.1022210871455204,0.31089556032098214,-0.11347385616099807,-0.11419287587677496,0.06207661304369386,-0.10992726212876407,-0.10654040925876533,0.08832649111538243,0.26277409672379215,0.08609601799381529,-0.21660640327455116,0.11647983468419949,0.09174883847411361,0.3021146162810682,-0.1059904106790863,-0.23080179359528283,0.017469800607897403,0.4851442630670903,-0.20127183311021823,-0.06982088881855446,-0.057525329997220646,-0.09308673182171999,0.0947853751417409,0.27419210931756904,0.08201020892753644,0.23455296980254198,-0.17067748349932618,0.08473822711613602,0.06768768164339159,-0.09740252020099516,0.1405011083028222,0.1272015585452617,0.1262875688307108,0.07867058918715301,-0.15592760382144938,-0.11130177154503254,0.028651069598936138,0.06416854939757509,0.1189252390110908,1.0,0.0728120651566548,-0.10068867004713841,0.34789747691982276,0.11277759853530069,-0.1342799411873012,0.06707619455081475,-0.19802814487202783,0.13728055536969197,-0.15805847403402382,-0.16425687738884434,-0.12958630698657414,0.11310689494484824,0.11449682866677117,0.1315590982819358,0.10606960027868469,0.26833769873083374,0.028403630923035123,0.12044266697518738,0.07861814005426569,-0.1426907079766715,0.05580362443666417,0.09126974543392355,-0.13249991368428207,0.08458167493650581,0.09397815870520146,0.14977723495854386,-0.06750066205947874,0.32629371085664494,-0.10951400684846035,0.4069188351828957
VNQ_Alpha_13,0.212651835198161,0.09412429612204051,0.08099951263741037,0.06930501776573084,-0.04220559135649257,0.06252596995242357,0.08271683703176856,0.06394746277471529,0.08855696438513418,0.0012790140858827813,0.06417932574432153,-0.39549406069180143,-0.27053026656049406,0.06838199872905466,-0.010560255023610689,-0.12265326606276278,0.08504198105609269,0.009703747887298251,0.003943075080537145,0.0773194882574156,0.06315490153074564,0.07358822920142846,-0.10976978162983968,-0.03945214255182895,-0.3813785051221522,-0.13652596864639818,0.08074536937874663,0.2827271658027728,0.18885319532928557,-0.3056697613348665,0.0011847663897000208,0.08211956633812435,-0.34983045631413273,-0.4270589544514819,0.10241540743801944,-0.2923158177851969,-0.28794937578746693,0.0007385520491557891,0.06023556932708951,0.10806090316428112,-0.25391205111226506,0.2283078758096486,-0.0074301888743190094,0.03168706961880329,-0.27243941275497746,-0.1986714310300124,0.1277520250105604,0.0630308896835528,-0.23229156963131406,-0.11482429526322932,-0.08760681686887367,-0.3420197901865228,0.15660881385559441,0.025529003185996057,0.033774252437685164,0.06965046633046634,-0.36236759394308826,0.08045673550952803,0.16647435572016525,-0.4029602214537534,0.3486281853385508,0.44767533254581054,0.48269580924400307,0.01937929678439275,-0.2661738222089997,-0.0073169341898303005,0.08293421901501422,0.8634808536009027,0.03504513415457752,0.0728120651566548,1.0,-0.6043189817453523,0.1104910049986089,0.4044040434798997,-0.1596389768325896,0.8735463781109541,-0.3208938688725866,0.32775182550429516,-0.20370220084474835,-0.3716331649705954,-0.23561953164740976,0.5204308620913114,0.44984397533584125,0.5088685655374426,0.3217334988224101,0.09652492514155224,0.5600860991575004,0.48249944346185053,0.42423586794694335,-0.2854719773145356,0.3491453332466604,0.3270594600749468,-0.3939478849607866,0.26533970363772524,0.1517245890216011,0.35180138884924,-0.024880273662576873,0.09061225028790339,-0.18732607986024113,0.065343569143468
VNQ_Alpha_7,-0.22224422491169074,-0.11699608901881714,-0.09601649282842636,-0.12120467384066251,0.02434619508543325,-0.0947303874316287,-0.09821677673224614,-0.1260848450536913,-0.10664095037605202,0.0021525022523169774,-0.12072937821911739,0.4448415476460246,0.35539782637813694,-0.05949898365760369,-0.0016960009329541148,0.09370017064412904,-0.0819325443616601,-0.019110651235793655,-0.026978158072334415,-0.10804479085187069,-0.10640424134822647,-0.11720911455194799,0.08194028649032081,0.03745780058935841,0.46821783762309455,0.1001449547584307,-0.1077184250701032,-0.31861280360562766,-0.17092686083157732,0.3089023565841956,-0.029501364384224092,-0.09391965572241211,0.4218618111673753,0.4867665425632277,-0.07620381334893812,0.352445449895201,0.35048831114913886,-0.021143825998367772,-0.1108046086611778,-0.11704581006475673,0.3246816425570583,-0.27679702885644564,-0.021229702409018576,-0.07095783329148608,0.31891544495826346,0.26302040694662665,-0.15480767811724783,-0.0996593289819517,0.2884129625419737,0.10150180750983369,0.07124667680035397,0.3546424810205661,-0.18519864902305186,-0.06388834496369714,-0.04926715725480023,-0.10273083961566842,0.43394421922518034,-0.10337945382439598,-0.1415951145133939,0.41379144238649257,-0.4043306916536223,-0.31807997298552215,-0.33854704630019206,-0.03315291382173498,0.3330600359859926,0.022293214892737275,-0.07535485909222986,-0.6538302755195164,-0.03146455427045624,-0.10068867004713841,-0.6043189817453523,1.0,-0.13216942678830382,-0.2725485994590849,0.19558163117306127,-0.5278941351444811,0.3715246276680642,-0.37415125775336955,0.22806945761113662,0.4471380192977277,0.28105150030664233,-0.40774145718289145,-0.3055346140000573,-0.37353617276014206,-0.24875696388109214,-0.1572017762346235,-0.33843139716177956,-0.3499298791679452,-0.27680368148381507,0.3522422872367512,-0.23444537927827033,-0.20997235950887022,0.48176984336146544,-0.19829354015504816,-0.15933928470414438,-0.4096069777848217,0.029354911229628525,-0.12939757183784714,0.21228991708808503,-0.12180389953651989
DBC_Alpha_0,0.08059596393171896,0.43264529519990025,0.3836475980585439,0.30793369302391943,0.018530789430174773,0.3435210201351196,0.5970618107928557,0.23720115358299781,0.5098576260508336,-0.051131097516338195,0.26564599587571724,-0.1929024638923016,-0.2073029491135873,-0.010838274520973868,0.004849527135774788,-0.06838837097036926,0.024888561164023302,0.10150763242979849,0.09579967432525602,0.5312167974346311,0.46430658554078674,0.37431751946816244,-0.06441204675442912,0.016478385952099897,-0.195027672495473,-0.06452927367390023,0.2951994151752784,0.11936561949626581,0.03620169635561512,-0.13114257106068547,0.10757538864331603,0.6819608997928208,-0.09863232401883577,-0.10434738639061965,0.021038172943833165,-0.11566871951381309,-0.09115465927489773,0.09240167705434663,0.4271873004384306,0.07437681085011402,-0.17870432899997651,0.09725593938839018,0.117003098100232,0.14886946788616595,-0.19532093703598924,-0.1782595955204438,0.007144379786965677,0.258576361893526,-0.157701313972076,-0.05009092351565156,-0.035906133956744524,-0.19679759718906642,0.06015041419846688,0.14951031899724873,0.1640302459143225,0.1587905520490492,-0.15368612474707743,0.10583669304877662,0.05376774756848245,-0.1692705407806498,0.13813294458964653,0.12480692038983042,0.1324021285522268,0.12620681316419297,-0.13786793201818323,-0.0824019350367836,0.044083023623280766,0.09704302696595424,0.09031471783447588,0.34789747691982276,0.1104910049986089,-0.13216942678830382,1.0,0.1043357184107575,-0.09590992001379171,0.10027685762941362,-0.18338940402402976,0.22659123656994365,-0.11968305007834772,-0.14621969299481272,-0.11564227838706913,0.15247777483021835,0.12006668152079163,0.1488071248945987,0.09731134878854386,0.6399708131522818,0.05095140020243355,0.11878193899985952,0.0717057622720523,-0.13003731122782775,0.05409716375463345,0.08978963409284853,-0.15958101938336694,0.06434811671434978,0.06793761215129387,0.15655377398592946,-0.11520926853803747,0.20706879354838204,-0.10562852049636132,0.42186121646740216
SPY_Alpha_16,0.359902709835754,0.1714533010812455,0.16246944430149432,0.11416432871639348,-0.001214867822819333,0.10992668751217928,0.12176782233886016,0.12730097944344235,0.14164659629263487,0.1858031142769688,0.12353045446015852,-0.40339875709983436,-0.26169335480667455,0.33063743812843815,0.010218090954263601,-0.06427196283859417,0.07792235550596162,0.0560897852814594,0.05824478946419999,0.10265215000313624,0.0841373760949876,0.09391762058154057,-0.06770728005141943,-0.010868138805840389,-0.29088853338944737,-0.10020229259453008,0.09615915002517887,0.40440990739580895,0.40962832312917047,-0.3579512771911783,0.04020798305578801,0.10534191962449732,-0.27709027177342127,-0.248893546288715,0.08379272193057093,-0.36256826486984467,-0.27790743838192766,0.06001858530438105,0.0993408209916814,0.1002648803016999,-0.25991997820304036,0.40533680617963536,0.013015652521236546,0.05772455648036032,-0.2702910478677361,-0.25678032273170026,0.2797901921633372,0.10823598904592557,-0.31380928282090204,-0.09239217747059042,-0.08063491190114927,-0.303528717370571,0.36706208402899604,0.042467372971602704,-0.010649220178716409,0.08598249213729568,-0.300561610271401,0.07426097559056985,0.5094307227738034,-0.28696700631090694,0.4036422920737186,0.61813618393507,0.5744105558229463,-0.02341950380520664,-0.304416049456476,-0.053885783566009544,0.08798749230592541,0.3564950981200484,0.06250675219451887,0.11277759853530069,0.4044040434798997,-0.2725485994590849,0.1043357184107575,1.0,-0.2702844632642546,0.4238210040098736,-0.3100168430814704,0.3097877726643498,-0.28073615902871435,-0.40422488853541616,-0.30181908775932537,0.4207446067229958,0.9081773173542278,0.4899736678404387,0.5848993699810987,0.10570535682146191,0.4478653482505758,0.7903841942751496,0.5786549415811886,-0.4052665927367605,0.8607208161292651,0.5688543113609886,-0.40352204016519055,0.6682195949724773,0.2295280153658407,0.2815497201286675,0.0132223584516978,0.10792295548950012,-0.27311863564527233,0.10792882635087381
